text,label
 👨‍❤️‍👨=/✔️,1
不是哦，你是“真女权，哪个男人娶了你就是好福气”，这种真女权很受男人欢迎呢，我们极端女权都是没男人要的呢,1
跨性别者💇‍♂️ 几乎毫无价值，跨性别者永远不会把头发弄好,1
不要瞎比喻瞎举例子 也不要扯东扯西 有一说一就事论事 否则稍有偏差就会落人口实从而转移焦点 现在有确凿证据的这么多 为什么非要抓住这个争论最大声明最不靠谱的呢 会被别人当做突破口转移视线的好吗 真不知道图什么,0
不需要完美受害者，只要知道她是受害者就够了,0
会不会是家里母亲太强势让男人从小就没培养好自信心？,0
这不赶紧把你们号炸了，维护好男人的声誉吗？,0
如果你被迫去那里，你最好在🕌洗手,1
真的，我从未对一个艺人有如此大的恶感,0
女权斗士也性侵，事后封口费没有谈拢，事情败露！,1
一下说不存在一下又说她有不大好的男朋友，又说小姑娘不检点。老实说感觉有点前后不搭……,0
是的。因为男人就是这么对待女人的，所以自然怕自己也被这么对待。但是男人还要把脏水泼回给女人，他们是有多无耻啊……,1
我觉得很好。本来花木兰也没谈恋爱。我很讨厌男女主一定要谈恋爱的设定,0
帮农民干活，为农民致富，为国家水土流失治理出一点点绵薄之力。,0
"四川省攀枝花市72岁老太去单位信访惨被打虐，警方居然判定""摔伤""且处罚两替死鬼共200元;家人依法维权又被打、非拘、软禁、威胁！公正律法尚存？   向各部门实名检举却被踢皮球，请您帮忙转发，诚请媒体做事实报道，我在北京，谢谢您！寻公平正义～",0
我就差一点点被她带偏，越看越不对劲！,0
"这个事能上热搜本身就……很奇怪。微博豆瓣兔区等等一天到晚嘲明星也没见到谁上。都开公司了她微博也是团队打理，热度上来后置顶微博换成了“说什么都被挑刺”。,不是很关注她，只知道很久之前是多年不生孩一切随缘，独立女强人，也没草过女权人设印象里。之前她嘲讽职场女性利用性别优势的时候我就拉黑了。不过这次冠姓嘲她的女权博主好多都炸号禁言了，最大流量也就十万粉，前段时间为了冠姓权离婚的才1万粉，连炸两号。怀疑除了花钱买热搜营销，还有官方下场。",0
外国韩国都因这行动抽出了很多性骚扰的演员导演的⋯也不知国内被性搔扰的演员们，会勇敢发声吗？唉，只看这些演员怎么选择了⋯继续忍着被性搔扰，还是发声呢？,0
我家亨说的没错啊！厌恶 Metoo 这种女权运动，瞧瞧那些参加人的嘴脸，这运动根本早就变质了...,1
她的粉丝看见这种说教不会感觉到被冒犯么？,0
我想说大数定律与中心极限定理是《概率论与数理统计》里的内容，不是线性代数,0
什么mac就是直播评论里她的不知道粉丝还是水军故意往他身上带的节奏吧，一唱一和故意误导别人,0
我也是 我单身 因为说结不结婚自己定 就被骂驴,0
那可能也确实分地域情况，像我上大学以来感觉身边的男生爸妈都不怎么管，女生反而被父母像小公主一样供着。就很难感受到老一辈有偏见什么的,0
"还有我没出去上学的时候，他们很多留守儿童来镇上上学，上到一半不上了，女孩回家嫁人男孩出去打工，我听了就有种怒其不争的感觉，太难受了,确实是农村的更多，现在也是很多，只是态度没那么强硬了，我是皖北县城里的，住在镇上，老家大都很封建，认为女孩没必要读那么多书否则就会眼界高，看不上村里的男人,这不就是物化吗。。。以前的时候女性地位多低啊，现在有人看不惯女权就是因为女生挤占了那些男人们的生存空间，嫉妒了呗",1
女权真不是这种人，她上下嘴皮子一翻拉出个屎来的,1
底下一百多条评论骂她，她说全是我的小号，她当我是千手观音呢？,0
那我是那一成的男人。 大大，你终于浪完回来了,0
简单点，不看双方的话。现在迪奥不是走女权路线吗，但她请了德普代言旷野男士就能说明有些问题了,0
第二条我会有的，工作游戏交朋友比较喜欢男性。但我主要觉得俗人（比如厌女，爱情至上）事实上还是女的多啊……比如女的跟你熟了话题就是爱情家庭比例比男性高。当然如果男的如果我发现直男癌也会立刻拉黑，但还是相对比较希望和男性分组。其他几条都没有，这算什么心态？,1
还有之前cxk 的事，，，我看过一篇类似于报道和科普的文章但是记不太清楚了，但是有提到他们这个团队会潜入粉丝群，诱导未成年人发一些指向不明的话，甚至闯入粉丝群后辱骂爱豆然后秒退，就真的匪夷所思的一个群体,0
我的天，看评论了解中国反骚扰是啥土壤。“找她说话”就怕被当成强奸犯，找得这么拐弯抹角的借口也叫“有道理”？哪个男性要是真蠢到连性骚扰和正常追求的界限都搞不清的话，那的确不该追求人了,1
无家可归者是😕,0
电车从女孩裙底穿过的意思吧…跟偷窥狂似的,0
有人见过拥有漂亮英雄联盟⬛皮肤的人吗？,0
别  不是男女思维不同 大部分女生真的没觉得有问题 你看骂人骂的很的也有女生    只是有些人思维真的太狭隘了,0
是的，所以我们一定要追求的是，在一些完全没有必要优先哪个性别的情况下，做到平等的机会和对待。同时，女士优先是男生的风度，但不是一定要这样绑架男生，这样才会真正平等。,0
 ✡️ <- 应该因为扮演受害者而赢得荣誉奥斯卡奖,1
这种男人好可怜，为什么不好好爱他呢？,0
咱们是同一门学科嘛，我最近也在找素材，一起加油吧(ง •̀_•́)ง,0
就是啊，现在的某些人只能用脑残来形容,0
太搞笑了吧。把男人做过的事说出来就厌男了,0
女权癌也挺可怕，斗殴中只要是一男一女，不问是非直接一句 不管如何打女人就是不对 明明打人不对被说成打女人不对,1
所有中国人都是😷🤧,1
你们是在党同伐异懂吗，既然追求的是平等，那就要尊重别人的合法选择，这么简单的道理不明白,0
真的一个随母姓事件让我更加坚定不婚不育，有钱买精子生女儿传自己的姓。以及太多的女性还很驴,1
我们把她们当姐妹，她们看我们是仇人，她们天然地站在男性、站在父权夫权的那一边,1
指控他的是他的养女，作证的是他前妻和他亲儿子，他的现任老婆是他另一个养女……这比女演员指控有力多了,0
到时候刀架在自己身上了看她们笑的出来不,0
哈哈哈哈 下一步是不是要说 狐狸叔是Gay不成倒反女性啊？我遏制不住自己的脑洞 这画面…,0
“广告作为生活中的反射，捕捉现实中的需要无可厚非。只不过，当漫天遍地的消费主义思潮将平等的思潮看作商机，把平等、独立的价值观与某一个物件划上了等号，也就颠倒了因果，背离了初衷。”,0
"但是现实社会里男性比女性好剥削的太多了。 有句话叫，女的当男的用，男的当牲口用。,因为工作中男性比女性好剥削。 而且女婴被堕胎那是封建思想的残余。 任何一个女生没有任何义务为任何一个男生生孩子。 但是任何一个女生都有义务为人类延续后代，只是说现在不需要那么多生孩子罢了。",1
这种问天气预报的形式，主要是受控于授贿者的撩拨，想用这些方法抹掉自己的罪恶感。比如疫苗事件不了了之，股灾事件不了了之，贪腐事件不了了之。总之，各事件一出，可以套用这种公式。,0
🆓 他妈的女同性恋者,0
哈哈哈哈，酱微博下的评论老子要笑死。。。。艹，驴是这么多,1
确实……唉 好像很男性第一反应是又不是我,0
哈哈 鱼在找它的自行车 我也要快点找到自己的自行车,0
没错，我也这么认为，我当时跟他走在街上，就跟他说是两个恶魔在街上走。哈哈哈哈哈哈！！单纯这么一个男人是伤害不到我的，我谢谢你替他说话,0
附近有一座清真寺遭到轰炸，现在穆斯林都很害怕！💣,0
那你们这群神经病应该去骂motherfucker单词的发明者,0
🧔🏻➕🧔🏻=✅,0
"关心民生和社会、政治问题的三哥，虽然很有担当，但因为在nh,还是担心你",0
早期妊娠的堕胎权这是基本没有争议的。主贴也表达得很清楚,0
这个社会就没有把男女放在一个平等的位置上，这样的社会风气一时之间难以改变，为女性发声使两性趋于平等才能实现真正的双赢,0
对！可不就是这个意思嘛！没有经济能力还不愿承担家务和生育责任结啥子婚嘛！啃老他不香吗,1
养老院也需要工作人员，大家都不生。没有年轻的劳动力，养老的成本会有多高？不是逃脱进养老院的命运，而是很多人根本没钱进养老院。,0
用脑子分析一下，给过30多万美元封口费，关系肯定是发生了的，如果你情我愿或只是嫖，当年用得了给30多万美元还签保密协议？现在等调查无非就是证实当年发生关系到底是强奸还是嫖（被勒索），反正都不是什么好事，洗得干净吗？,0
他们👨🏾‍🔧👩🏾‍🔧试图提供帮助，但他们只是麻烦👩🏼‍🔧👨🏼‍🔧更好,1
唉，我的点赞资格是被渣浪取消的，大概是因为我给某些容易被删的微博点赞太多吧,0
他们急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了急了,0
那请问我说了什么倾向性的话了吗？我的评论不就是一个疑问句,0
当雕像中的原主人翁刚去世，就有人将“me too”字样的油漆喷到女主人翁的腿上，这显然是在利用雕像来扩大“me too”的影响，这就有点事与愿违了。,0
为了以后可以越来越好，有些路是必须要走的，没什么好坏之分,0
他口口声声说支持正常女权，也没见他为他口中的正常女权发过声,0
真不是我性别对立，反正这种事情男人真没什么可说的，他们也不会理解你，也不会支持你，只有女性懂得保护女性，支持女性,1
你是否定了所有行业里遵纪守法真的在付出努力创造时尚和美的所有好人,0
大学教授，对后辈和女学生那啥，被开除了，舆论啥的,0
我在一个生毛毛的群里，不少女的一边觉得自己很有权利，一边觉得自己老公可以孕期出轨……还觉得婆婆来照顾自己坐月子是应该的因为自己嫁到他们家了……跟这些人说男女平等都难更别说女权和自强………,1
"脑残运动,这是公猪还是公主啊 突然想起十几年前有个人摸了我屁股",0
同性恋喊：我们不能相爱，（其实不是不能，只是过去是不能光明正大）你同情。哪怕他们骗婚代孕。女人喊：我要自己的孩子跟自己姓。你：极端。哪怕她们没有伤害任何人。,1
 💵 不应该存在,0
"？我也不接受这种“真诚论”，我们要承认现阶段环境的不平等，现在还是男权社会，但是她们的这种想法难道不是又自己树立了一种霸权吗？只会加剧对立、割裂。套个帽子就是这根本不“可持续发展”，这能走向何处呢,是的…感觉会误导一部分女性，甚至我觉得她这条都有点煽动性了,嗯嗯选择我也尊重，不过无论如何小孩真的无辜，希望能对小孩好一点,嗯嗯所以我也只能根据她的表述发表看法，而且这确实只是导火索，相信应该也有很多问题。但就事论事来说，她的这种行为我确实不能接受",0
刚看到这个推书，就在学校图书馆新书架子上看到了这本书，马上借了～,0
我觉得你是这些评论里说的最对的，有些人真的太可怕了。。,0
恶心的蛆说不过别人就说别人是田园女👊 自我意识过剩和莫名其妙的刻板印象和性别歧视 必死无疑,1
我笑了，一个14岁的孩子她有什么办法？她的对手是一个变态成年人。步步为营就是为了达到自己的兽欲,0
"不过说实话女权大部分名声都是不好的，很多事情未必是男人的错（指生活中有些女生受各方面的欺负包括精神方面)，其实是自己不给自己争气，有的女人自己都看不起自己，觉得自己就是弱势群体男女有别，如何让男人看得起，其实平权就足够了。这些人不知道天天在宣传些什么鬼。。唉,刚刚看到这个了，明明蒋劲夫这件事还没有查清楚，她怎么知道坚持真相的人到底是在为女性挖坟墓而不是尝试救一下极端女权下的男性。因为是女人所以就可以撒谎？因为是先报警的受害者所以永远都是受害的那一个？女人真的不需要女权只需要平权，试图把蒋劲夫当成自己维护女犬思想的牺牲品。",1
这样的人是怎么厚着脸皮说出“不被其它政治问题绑架”的？那也得能绑架到你啊,0
黑鬼这巴掌🎶,0
女人就像🚗，她们不能载太多乘客,1
哈哈，微博有个我关注的人在我关注的人下面评论的话也有提示，,0
明显是未成年人权益问题 却变成男女之争 现在都学美国那套竖切阶层了吗？真是上当不轻,0
我过的很幸福，看你们很可怜，捉急。祖国的花朵都这么极端呢。,0
你想表达什么？没看懂。名气大，所以呢？就因为他名气大所以才会不管模特怎么想，没错吧？如果每个模特都对他说不，他还会这样吗？大环境之类的说辞最他妈可笑。这种只怪别人、身不由己的说辞真是完美啊,0
最后一集观影上能给人快感，也不过是自嗨式的意淫，现实中谁会这么做呢？,0
刚看以为是瓶子阴阳怪气又来开团了，仔细一看还挺在理，冲了,0
第三点只做到捐款和纳税，平时加班实在太多，工作之余的每一分钟，都用来陪孩子,0
我是男生，我认为这样的女权才是真正的女权，棒棒哒,0
不是100个男护，几个而已。然后把这几个男护集中一起拍宣传报道。男的护士好啊男的护士要求低啊，女的还好怀孕来月经，男的不需要啊。,0
已经生了男孩的姐妹没办法了，只能说一句惨。但是女权对未来的计划里，没道理要加上什么母系男啊,1
博主说的很对，我现在看到微博上一帮女权主义者就烦，稍微带上一点点关于女人的言论都要被说教，稍不注意还要被洗脑。,1
还被私信，给我举一堆证据，说我不会翻墙，我看的都是假的假的,0
最让我惊讶的应该是崔智友结婚：这位姐姐当年言犹在耳。。。,0
蒋x粥那样的也有人骚扰？那人是何等畜类啊，性侵一个唐氏症。,0
我本来就恶心gay，怕政治不正确没说而已,1
用婊来形容女人本来就是不尊重，除非她真的是。,1
"所有为招考标准辩护的人都没办法自圆其说:既然女性体力不如男性，为啥制定的是15％上限而不是下限？,男性是不是对孩子体重没有概念？刚出生的孩子普遍就5~8斤，一岁差不多20多斤，妈抱娃你觉得正常吗？妈抱20多斤重物你就觉得抱不动了？",0
划重点：“不拿自己跟同龄男人对标，都不知道自己活得多累”,0
OMG，在韩国谈女权主义，还牵连着难民问题⋯⋯提心吊胆等播出,0
时间长了发现，人家也没有珍惜自己所谓的牺牲，所以该自私的时候就得自私,0
"既然层主信誓旦旦宣称国内演艺界这种事情更严重，那么不妨去举报啊，爆料啊，反正我也认为国内演艺界垃圾成堆清理清理也很好，可惜我又没什么证据,看来那些因为微博和新闻爆料丢了官帽子的“表哥”公务员们都是自首的",0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈不行笑死我了哈哈哈哈哈哈哈哈哈,0
可是我妈妈不是哎，我觉得她通过我来对抗命运，希望我能过的更好。母亲实在太伟大了，她甘愿把自己变成我的垫脚石,0
谁以前没得点丑事?不在别人火的时候揭发泼别人冷水，是自己个人的素质。,0
"好的。首先我最初认同的就是你刚刚讲的那些定义，之后有了一些经历经过一些讨论看了一些书籍才形成现在的看法，所以无论对错，我不是因为不知道女权是什么才发表言论的。其次，擅自定义什么“属于女权这条道路”更像是男权？再次，我也建议你既然觉得女权应该要求高，不如拿来要求自己而不是肃清队伍。,我觉得对一件事有不同理解不代表你比我了解得更深刻。讨论的前提是互相尊重，你的傲慢和揣测让我觉得没有必要进行下去，就这样吧。,我觉得不是诶，女权即人权，为的是女性权益得到保障，并不需要为任何弱势群体发声。所谓“女权的定义” “深刻的把握” “做好女权”如何界定谁来界定，不如遵从本心为女性群体发声才不会畏首畏尾，或者发展出内部鉴定师，这才是变成了男权。",1
民众解放，女性自然就解放了，可惜女权不知道斗争对象是谁。,1
"是我错了大姐....我不想跟您争辩了，真的，大姐您赢了，在下佩服，请您不要再回复我了，愿天下男人都变成您心中所想的那样，祝您生活愉快,高壮力气大和追求女性有什么关系?没听懂你想表达啥，并且谈恋爱是男女平等，没有谁追求谁，只有相互取悦，谢谢。我看你就是个双标+以偏概全，谈恋爱是让你拿皮肉出气的吗？都是平等的人，凭什么让你拿来出气?嘴上说着平权，不过是为自己谋特权罢了",1
得了吧 在别国还可能谈谈过于政治正确 作为一个这个锅的人 连熔炉都没有就谈狩猎？,0
我不厌女 我厌男 我非常喜欢女孩子们 驴子除外,1
残疾人士真是充满了️💩,1
👈“啊……”兰姨惊了一下，叫声此时一点意义都没有！因为双褪已经被张俊有力的双手打开，褪间本来就有些朝湿了,0
德普不是有个女儿叫lily，他没有和女儿的妈结婚吗,0
全没有，但我游戏建立角色时，只喜欢建男性角色，一般不会考虑女性角色，这算不算厌女,0
每次翻你微博你都没更新 就如同没有了缺少点什么一样。😂,0
只是从图二里表达出来的是那些发达国家，我也没有不尊重其他国家，只是觉得一味地崇洋媚外，甚至说“中国的基因丑”，真的挺过分的,0
怎么说呢 聪明人都懂得扬长避短以及用做成的事到达的成果说话 个体差异远远大过群体差异,0
实在不解，就因为是女孩子，我就不能大快朵颐了吗，太真实了,0
哈哈被大大这么一提醒，发现自己多了好多优点[嘿哈][嘿哈],0
"欸 我就不喜欢 这样/你管我啊 /我爱咋地咋地 关你什么事/我就不鸟反驳 不可以吗/你以为自己是谁啊/我允许你评论我说的东西了嘛,我知说自己的 观点/真不知道你们干嘛要这幅样子/你喜欢你的 管我P事/我不看好他 又关你何事/言论自由懂不懂 如果你不懂的话 还是建议你好好读书吧,说句实在话 我怎么看待那是我个人观点/请不要强行把你的概念灌输在我身上/你喜欢谁跟我无关 我讨厌谁也和你没关系/我不懂你们所谓Gai怎么怎么不好/我是来听歌 不是来看人的",0
跟他们辩论都没意思，反反复复就那么几句辱骂人的标签词汇和乱七八糟的emoji（,0
正常围棋男性支持女权平权： 评论配图,0
憧憬到还好，毕竟我的心是石头，不会心动，就，很多事情，太失望了,0
你在一英里外就能闻到👨🏿大麻的味道……🤢,1
整场运动发展到现在已经矫枉过正了，媒介审判代替了真正的法律审判,0
岸本说把她塑造成普通的讨人厌的女孩子就是真的啊，我理解不了那些一边骂岸本一边yy春野樱如果不喜欢佐助就能变成杰出女性的人,0
绝大多数女性没有自主生育权的话，女权确实竞争不过男权，只能等一起死,1
限定条件是身高168公分，体重96斤哦，这个时候体脂率都下降到姨妈不来了，哪里来的脂肪往胸上涨呀,0
反正我觉得这只是给有钱女强人多一种选择而已。人家年薪200万的买个精子养个孩子有啥难啊，我年薪20多万的还是操心自己吧，唉。,0
回复某个人的。说没智商真是没智商。生娃，我家不要四脚吞金兽，养娃结婚的钱都能买多少游戏了。保姆？我四肢健全我自己又不是不能照顾自己，再说了男生生活很简单，料理自己的生活也很轻松。女生倒是衣服鞋子堆成了山，女生才会去想着找保姆。,1
我爸爸说我讨厌巴基斯坦人 ✅,1
自裁什么的很是信达雅但是带贬义了容易把人劝退的哦～要不叫“成权男”好了～成全中日韩，成全你我她,0
在那些极端者眼里，你现在是在舔男蛆，你和他们讨论？对不起我时间宝贵，我不想和你说话，我在我微博想说什么都是我的事,1
一群给狗吊下吊卖冠姓堕女胎网暴争冠姓博主的婚驴说割裂是不是驴皮太厚了点啊？割裂就割裂了，让你们的亲亲老蚣安稳你们呀,1
女权问题本质是阶级问题，所以路线是就是一样的。,0
虽然19岁，但关注木姐已经2年了，脑袋清醒的很,0
反代孕本身就是处于女性的生死关头，这货是在模糊重点呢,0
无嫌疑的意思是无证据，不代表他做了，当然也不代表他没做，只是从法律的角度上他没有了嫌疑。可是话又说回来，那么多年前的事想有证据也很难吧,0
"我知道…应该加个注释的…链接用手机打不开…回头我拿电脑截个图…原文大概说的是确定神奇女侠是双性恋，和神奇少女云云…,原文说的是美队铁人是超蝙的晚辈啊…不是女侠的晚辈…(҈˃̶̤́꒳˂̶̤̀)҈…,哦哦哦~从公司成立的年代来说~漫威比DC晚~指的是漫威是DC的晚辈~关于第二张图…是官网放出神奇女侠双性恋、并和神奇少女关系暧昧的配图…这里遵从官网说法…,看上面官方的标~特洛伊~还有虽然同是1941年，但美队是偷袭珍珠港之前就出了~神奇女侠是之后出的~所以是晚辈~",0
生了男孩给家族续了香火才有资格露乳。生女孩没这个资格。,1
有问题的也不只是didu，hb有多么严重吗，这么久了都不复工复学，甚至是有些可乐，tj是自保还是被波及就不得而知了,0
我非常喜欢看到👨🏿🔪👨🏿,1
"极端女拳不过就是没有人爱，不上进，自私，嫉妒心强的人罢了,女拳们可没说是代孕,我极端也不会去攻击人家结婚女性，更不会去生孩子就是卖子宫,乐乐乐，极端女权只不过是看人家幸福有老公有收入所以出来的，真的女权会说生孩子是卖子宫？,我从史之中说的是极端女权，要不要看女拳们说的什么？,所以极端女权说的是极端女权，并不是男生厌女而成的,今天的事和给结婚的女生的扣帽子，真的是男生发起的？,你去搜一下婚驴和今天的事，女权是女权,拳师们说了，你自己要把拳师们和女权放在一起",1
笑死我了！CB：都让让我自己来。（开始胡言乱语）,0
我最不喜欢的人都是⚫,1
你妹妹会排斥亲人吗，比如她遇到不理解她的人，会把自己保护起来，删那些人微信，不跟他们来往，心里会好受些，但又舍不得,0
我才疏学浅看不懂，不过还是比较赞成不在“婚姻里捞油水”，“恋爱中榨取剩余价值”的，事业上的争取平权应当是比恋爱中还重要的吧？,0
建议以后喷部分网民时要精准扫射，不要误伤他人。制度不同没有必要总是比来比去，做为一个中国人，我们夸一夸自己的国家就叫精神胜利法,0
哈哈哈哈哈你更是可爱的人呀！！有些人已经走偏了路 这没办法,0
更糟糕的是公主是王储……尽管公主的丈夫是健身教练出身……也不代表可以轻薄……么…,0
一句话出口之后听到的人会怎样理解就已经不可控了，微博上这么多人，“键盘不抽女生是对女性的隐形歧视还是抽奖抽个嗨皮兄弟们开心就好”这个论题以及“女权”这个关键词，实在是太好吵了，擂台可以搭个几年都不会有胜负，因为大家只想着胜负而不是交流,0
所以我总是觉得有些绝望，女性比会比更加难以翻身。,0
👧🏼=印度最喜欢的菜,1
倒也不是非得喜欢长得帅的，只是丑比太丑看不下眼罢了,0
"哈哈哈哈我是想说她肯定没被潜，但很讨厌是没错,她倒也是凭借自家实力",0
不懂韩国，感觉那边民意闹得很凶的时候可以推翻一个总统，但是连个潜规则集团的小喽喽都没法解决,0
因为女人更懂女人才知道怎么最恶心人,0
支持，坚决抵制性侵，这些技巧女生都该懂：在车里或者户外遭到强奸，叫喊对方名字让他理性。如果是陌生人就说自己有艾滋。网上购买类似于防狼报警器或者自制类似于辣椒水（比较不建议，容易误伤自己而且安检基本会没收），手机安装怕怕防身软件，很多女性推荐使用，求扩散！,0
不知道他们理解不理解“本土”这个词儿，大概应该是中华田园猫狗衍生的。,0
在赞叹我海伦娜的情商的时候突然错愕了一下 居然还把奥斯卡拉下水了,0
替女性说话就要被辱骂是“天经地义”，不结婚生子哪怕当上总统也要被陌生人嘲笑也是“常规操作”，在自己主页里嘟囔一句随父姓不好就是“过于极端”，老双标了,1
"哈哈哈哈哈 我和你是一个观点啊 不知道我的观点是否表述清楚：觉得师哥说的第三点有点言重了。毕竟这事也就在微博上有讨论...现实生活中，过几天还是会被遗忘的...,是的呀 法律的出台和糟粕文化的根除是根本做法。我的观点是就原po里认为的：运动会造成大众对法律和国家的不信任而言提出的（这点后果言之过重了）。",0
建议女人可以关注一下妇科方面的医学科普，微博上有很多医生写！生孩子对女性的身体影响是弊大于利…,0
感觉半年前和scooter相关的抓马让比伯好不容易积攒的声誉断崖式下跌,0
“只可惜我们成了厄尔尼诺和拉尼娜，经常一起提及却又大相径庭”,0
他妈的男人和他们的福利制度🖕🏽,1
会得到🌮,0
温良恭俭让，仁义礼智信，修身齐家平天下，这些都是传统男德。文死谏武死战，男德之下，无数男人以身殉道。搞性别对立的小人退散！,1
你这角度也是醉了，别人穿的再怎么样也该是犯罪的借口和理由，照你这么理解，那些在南京大屠杀印尼大屠杀中的人都是活该死？是因为他们太他妈老实，人太他妈多了？！,0
求帮助，我所遭遇的医疗安全伤害责任案件，维权四年多，蚌埠禹会区黄山医院和冒充军医手术医生都不具备三级手术资质，通过医托和承包科室的人骗病人到社区小医院做大手术，并造成严重伤害后果和后续治疗。蚌埠和安徽相关主管部门调查处理断章取义指鹿为马。大致内容请百度丁二波医疗案件，由人民网转载,0
我爸：女人就是应该生孩子……不生孩子对身体伤害太大了啥啥的,1
感觉当今社会也还好鸭。女人也是有相应的权利。有些方面过于追求平等也不好，毕竟男女生理构造不同,0
//<username>真是迷惑了。。退一万步，撇开婚不婚，没有这女孩子，男的就不用还贷款了？不娶老婆他就不要房子住不要车开了？他这房子车子写的女孩名字还是怎样？,1
我觉得楼主的意思是说，这个事情可能不是单纯的自杀事件，事情真相可能不是表面这样,0
按照福柯特的观点，权力的诞生本来就是正反两方面（阴阳哈哈）同时诞生的，女权里面自己也有蛮多破事的~ 女权主义者里面很多不喜欢福柯特,0
很多被性侵的女孩都会这样的，因为被社会贞操观束缚，不愿接受自己被强奸的事实。,0
之前在她微博下面被她粉丝骂好惨 就是因为说了句mind yr own bussiness 太可怕了...,0
什么玩意儿我看你是生活中太渣没有责任感没有情商没有女朋友跑到这辱骂别人,0
不管完美不完美，受害者就是受害者，我们就是在保护受害者。,0
"她还是比滚娘好看很多的啊,说她丑的也不在少数，还有人设不像v那么好，有时候很优柔寡断的感觉，所以骂她的也很多，到第二季还有很多骂伊芙的，但我觉得吴珊卓长的还可以，而且是越看越有气质的那种",0
她是真的忠于共和党终于权力，我相信如果她是个男的会凭借话术和无耻成为相当成功的保守党派政客（从“成就”和影响力来看她自己已经是了）,0
我完全支持平等，但我看不到自己认真对待一名女警察 ngl 😉,1
这个小镇有这样一个🦗问题。关闭它们的边界 bruv,1
前几天我和一些很棒的自闭症患者交谈🤖,1
一样一样的、不会去想什么女权男权的。 两个人在一起就是相爱，然后才有的小宝宝，然后一起努力经营这段婚姻，互相努力过上好日子,0
那我重女轻男，对男的比女的严厉，我严重怀疑我厌男,0
演黄手帕的那个大叔，剧里面很暖，演技也很棒啊，万万没想到。。。,0
 👑 这个黑鬼,0
一直都没发现这条惊天大驴，直到突然怀崽才发现，一怀孕就开始歪屁股     举报             赞[12]         回复             05月12日 00:29 来自网页,1
 👳🏽‍♂️ = 🐖,1
然后MeToo在中国学术圈短暂的进行了一下下之后被全网关键词禁封,0
赞同，虽然关注了很多女权博主，但让我欣赏的更是那些有鲜明个性和强烈自我的女权博主，也从来没觉得自己是她们的粉，只是她们说出了我赞同的观点,0
"最后一点补充（本人男）,3.现实生活中自由固然可贵，但是却没有绝对的自由，就像鸟儿很自由，可是它也逾越不了天空。所以自由是相对的，有些客观因素是需要接受的，就像你说的如果看不惯男孩的父母怎么办呢？第二条的内容我不再赘述，如果你很爱他／她，难道仅仅只因为客观条件便妥协吗？这是不是你的内心真正想要的呢？,2.爱情是需要承诺的，如果不能给对方以安全感，那么这份爱情便是不坚固的，便不能算作真正的爱情。     首先，要进行客观理性的分析，分析你们是否彼此相爱，他／她值不值得你去爱，如果是的，再思考有没有什么具体的解决办法，如若万般无奈，还是可以携同伴侣远走他乡的,不过，，博主有一句话，我不敢苟同，就是那句“看不惯男朋友或丈夫的父母，可以去分手离婚”，为什么我不赞同呢，原因如下:      1.女方能跟男方成为伴侣，说明最起码是彼此相爱的（如果不是另当别论，支持分手），如果仅仅因为对方的父母便分手，那是不是意味着向世俗妥协呢？,这个本就是人的最初的意识观念，也就是家庭教育，如果最初的观念是错误的，那么长大后人的思想可能就会固化，这时候哪怕孔子转世过来也无能为力了。     但是我们敢说我们的观念就一定是正确的吗？      我们要做的不是传播观念，而是引领他／她们向善，因为性别歧视的根本不在于性别，而在于歧视,就像米开朗基罗和拉斐尔一个崇尚崇高的力量之美，一个信奉典雅的柔和之美，你很难分辨他们谁是谁非。      其实之所以会有“性别歧视”，它不单单仅仅只是性别的问题，不知道你有没有发现，性别歧视的人不仅仅歧视性别，他一定还存在着其它形式的歧视，所以，治病要“治本”。,一切特立独行的人格，都意味着强大，其实性别歧视真正的可怕之处在于受害者也无形的选择了接纳，导致形成了一种思维定势，好像就是我们必须这样，那样就是错的。      生活本身是多元化的，就如同画家画画一样，同一个模特，同一个场景，两位顶尖画家画出来的画感觉也是截然不同的，",1
我最近越来越惊叹于在这样的社会成长起来的男性，天生就学会了对女性的控制术，他们用各种形式的暴力（性暴力、言语暴力、环境暴力），用尽这个社会对女性的歧视、偏见和压制，来达到自己的目的，并同时摆出所谓的仁至义尽的条件和表情！很抱歉，我们不会再忍耐了，我们会用力去帮助每一个女性脱离苦海,1
噗哈哈哈哈，彼此彼此，其实我之前也还犹豫要不要下场撕那个棋士，真的是。算了算了，我吃瓜吧，不然论文写不完了,0
对女性是否能独立影响最大是孩子，很多女性为了孩子会牺牲自己的职业规划。,1
中国每年那么多人报读艺考，真正能演戏的没几个，当中能被潜的可能性有多大,0
我不会让那个👨🏾‍⚕️对我进行手术！,1
而我的性别意识的启蒙很大程度上来自于「剩余价值」，来自于之琪，适野和黄月姐提供的视角。,0
不要💍🐩,1
又一PUA经典语录     举报             赞[12]         回复             04月07日 23:47 来自网页,0
"我甚至都怀疑动物园派是存心说那种言论出圈引起话题，饭圈一套学的很不错👍,我甚至都怀疑动物园派是存心说那种言论出圈引起话题，饭圈一套学的很不错👍",0
本职工作的工资能还上天文数字的债务？还上又怎样，再欠一个天文数字也是分分钟的事儿,0
