comment_text,label
只能说pgone粉丝太强大 吴亦凡很会圆话 明明pgone第一场全程忘词失误到说自己该被淘汰😪 吴还一个劲的肯定他今天发挥不错 反而一起批评他和杰尼,0
你什么玩意啊轮得着你指导如何做女权，你先学学做正常男人好吗？第一别犯贱，第二别用那种爹试口气教育女人（你配吗），第三学会自省掂量一下自己几斤几两好吗？👌,1
犯不着跟田园👩权婊斗气啊，这群人三观早都烂透了。,1
哈哈哈哈哈哈哈皮死灰复燃，你看见自己这种蛆头蛆脑，觉得自己是死灰复燃吗？一日为蛆，终生为蛆。你们不露头怎么锤爆你们😤,1
这个人的鼓励加油，是让女性动嘴皮子平权么。禁锢行动，嘴上抗争？不损害男性利益的前提下，靠女性的同盟，男性的可怜，去平权😅？太天真了。💡,1
所以别再认为性骚扰取证难是女人吃亏 👨女都一样 👨的想证明清白都不容易 🙄,0
从来都get不到她的颜的人表示她的艳压粉真的让我一个👩星粉心生厌恶，就不能尊重下其他👩明星吗？她的颜吹不止一次辣菜我喜欢的👩星了,1
就这群*货还叫嚣要掀屋顶呢，我看它们不把每扇窗户钉死是不甘心的😅,1
"实话中国男性都是利己主义，觉得老外娶中国媳妇没给彩礼，自己也不想花，老外没给彩礼孩子也跟自己姓，所以自己也要同等权利。明白了么？,西方日韩对离婚女性有保护也正是他们也觉得二婚不好找继任。至于彩礼冠名权，我没见外国不给彩礼，你们把冠名收回来了的。不还是跟着洋人姓的么🤮",1
"审你妈滚🤬,你要争取什么女性权利你去好好争取。我在这里说田园女权该死，你是田园女权吗？",1
赵薇的那版嘛？我记得就算有感情戏也没有吻戏吧，应该也没有很直接🤔,0
"我一句都没提到女⭕️吧好像?我也没说我要怎么样吧好像?想回复我说“全体女性”怎么样，“一些女性”怎么样，好像有点小题大做吧?我开始怀疑，您非要和我在这讨论，纯属因为你找不到极端女⭕️人士了。,我没看出来。我说的受害者您说的杀人犯。顺便补一句，👨性杀人犯数目是女性的十倍。我说女性弱势是为了论证“英国女王羡慕中国女性是胡扯”。与女⭕️无关，与女性弱势也无关。你上来一口一个我思维有问题的。我不觉得。所以劝你闭麦。这是我最后的尊敬了。,??????我还是不明白您拿这个和我说什么。您不如去找几个极端女⭕️去发挥您的口才。我不是。谢谢。您如果开始无差别攻击的话，那就是你开始恶臭了。,????我猜测臆想什么了?我说中国👨性什么了?我说的哪句话引发您的深思了您明说。,我就不明白了，中国女性处于劣势是一个多么难以看透的事实是吗？,你这么慷慨激昂就别来和我说了，我害怕。不如您去看看书吧。🤣",0
开始不骂女同，后来失望之后骂是可厉害了👍,1
就是不知道这位娶👩‍🦰生儿子的“女权男”，对婚姻是什么态度呢？他的儿子跟谁姓？谁带孩子时间多？谁做更多家务呢？,1
凭啥无视啊？大把的理由支持我们上去骂啊，毕竟我们又不想从👨人这儿白得一点儿好处，我们不过是不想让👨权占尽便宜还骂傻×的那群啊……什么优雅淑👩，有多远滚多远好吧，就来一个骂一个啊。,1
看到你这逻辑也是醉，所以你是觉得该一辈子活在社会人文的关怀下才***？这跟残疾人受社会关怀有什么区别？所谓男女平等，就是让男女在社会上的机会和对待平等，所以你是觉得不应该惩罚罪犯而是应该把受害者关起来？说实话你这种才是男权的附属品谢谢,1
喷msl被说少管我们爱看什么，然后表示抗议就被说是容易感觉被迫害的直男****,1
？？这家伙还用投？他的厌女言论我都快背下来了,1
我现在在读初二，马上升初三了。同年级其他班的有一个👨生，经常在小卖部蹲点摸女生屁股啊腰啊手啊，被告发了没多久又开始作祟，我就惨遭毒手过,0
给普京点赞！孩子只有爸爸妈妈，婚姻是一男一女的事。也给我国点赞，我们的婚姻法捍卫中华民族的公序良俗，也是婚姻只在一男一女之间。,0
在一些男人眼里  有本事的女人可能比妓女还不如   自己搞不到的最好死掉  才比较让人舒心些🤮,1
"确实依照现在的社会大环境，女性离婚、生育后的影响可能比👨性大，那就勇敢地索要赡养费嘛……且这种损失多半体现在影响再次结婚的方面，如果👨女任何一方希望通过结婚来提升生活质量，那也要有心理准备一旦关系结束可能面临生活质量变化哟。总之婚姻可以是契约，是计划，是博弈以及协作，但不是道德。,对呀，大家把条约在签之前谈清楚，即便结婚后有了争端至少也能做到好合好散嘛……",0
哈哈哈哈哈哈可不是嘛，有些男的厌女是为了遮掩没有女的愿意接触他的这个事实罢了，男人的自尊心不允许他接受“原来我是个垃圾，不被任何女人喜欢”这个事实😅,1
而且这句歌词本来就是「现在说mf就会被说是恶的时代」讽刺的就是这些人吧……,0
"可以的 很强继续强，加油！大兄弟！我也希望你做得很好，你想表达我都懂，如果你开心，如果你非要证明什么，我就是那样的人。,哎呦喂，我看你才不腰疼，没看我回复了一条么，杠这么久你得到什么升华了没有？世界有没有因为你我的争吵而改变，我是不是人是不是坏人是不是个对性侵不尊重不重视的人会不会因为你争吵而改变，你说那么多是不是要求证这一点？ 如果是那就放下键盘，我承认你要的结果，ok？,说句话我都不是人了？你谈过恋爱没有，有过我讲的那种经历没有， 我讲的是性侵么？非要往性侵凑，为了批判而批判？杠精,什么叫无关于我我就乱说话，批判我没关系，真遇到事情你出手不见得有我快的,你又知道我没看过？你又看懂了我的角度？通过批斗我来代表你的站队？也是呵呵了  一个个的心理阴暗  如果批判我能为性侵这个话题带来任何实质性的影响那我服 如果不能就多点时间陪家人朋友 道理谁都懂 生活阳光点好吗？！很早就转发过的文章，一下不严肃脸就批判地来劲<username> 风子干的好事,你活得累不累？diss我就能代表你有多高尚我不重视性侵？傻孩子🧒",0
我觉得你说的很棒。跪久了的人起不来，装睡的人叫不醒。刀不刺到自己身上永远可以说与我无关🙏。,0
2如果为了好吃懒做当小姐，我多少的有些理解。为了这么不争气的父母，把自己贱卖了，这是有多不值钱，多贱?,1
"所以就更加坚定反对你们这种女👊的决心、弱智.,天赋人权？不靠每个人奋斗靠天来赋予？在天眼里我们和猴子有什么区别？,不是，但他们是你们索取权力的对象.他们权力的来源是责任和义务，你们呢？是你们的嘴吗？,我活的很开心，只是那些累死累活的人却从来不呼吁自己的权利、而你们这群人却跑出来呼吁权利，很讽刺啊.,所以承担着这份责任的人就活该哭着走完？为什么不能也开心的走完.",1
咱们女权不能搞群体联合嘛？一个一个摇醒太慢了。,0
奉劝各位女士，把你们最美的一面给心爱的他，而不是给了虚荣，这样即避免了对你的伤害，还减少了路人的犯罪，更增加了家庭幸福感，你觉得呢🥰,1
"是这样的，没享到福，苦有时候也白吃了，婆家人可不会心疼你，反正👨‍🦰也吃不了亏～～,我就是，结婚时没要房子和彩礼，婚后很被动",1
不是，你们这么生气的都听了录音么，是说没有把她安排在发热门诊等一线岗位，只是打针的🧑‍⚕️，不是说低人一等的意思啊。另外我觉得她电话里也有表述不清，不是说打针的护士就全都不算一线，如果在医院发热病房给疑似或者确诊病人打针那当然是一线，但柳帆在社区服务中心，相比医院而言确实不算一线了,0
他既然选择公开发声划清界限，就大可不必私下跑去解释。伍迪艾伦对他的做法有意见，本普通群众还觉得他的公开声明很虚伪呢。我希望明星们在metoo中可以真诚地思考、发声，而不是像这样糊弄🙃。,0
"还有 同工同酬只在毛爷爷时代出现过 随着改革开放 这种工作上的性别歧视越来越严重 就是因为女性要生孩子 而资本家不愿分摊这种社会成本,姐妹？认真的吗？同工同酬？你去看下招聘会 限制性别的有多少？我们从起点就没有同工同酬了  上升渠道也很窄,集体歧视概率不大？种族歧视够集体了吧？没有发生？事不关己高高挂起？雪崩的时候 没有一片雪花是无辜的,姐妹 希望生女孩是因为啥？大多会回答你 因为压力小吧 为啥压力小 因为不用买房子了 因为是女生 所以不用买房子 这不是歧视吗？我不知道你结婚了没有 我身边结婚的人 都会说 如果怀孕 就生个👨孩 生了👨的就不用再生了 这不是歧视吗？,婚后财产共有我也支持  为什么你会觉得女性地位高呢？如果高的话  现在还在人为选择出生性别？👨女出生比例是多少 你可以自己查一查",0
女性更想要这样的环境啊…可现在的情况就是提女⭕️时，如果👨性和我观点不同就说你👊师说你打👊。到底是谁不尊重谁呢,0
我感觉真的是对的，上面那个导师如何引导学生的，真的是看了孙的文章之后写的。同感，孙却是这方面不敏感也没啥自觉😁,0
害，胡姜氏又有亲亲老公又有孩子，那是人生赢家，干嘛还要来wb搞女权啊🌝,1
"我觉得哈，公开表态后悔跟捐款暗示划清界限的性质基本上没啥区别，都是翻脸不认人罢辽，没差多少，所以感受不到他有多被冤枉什么，当然导演瞎扯还扯什么茶亲自告诉他姐姐你们继续骂这逼就行了,所以导演扫射了一片人，因为里面有茶他就是欺负弱小，行，茶跟人划清界限的时候可能是在期待着导演喜笑颜开地夸他成熟稳重🤗吧",0
真心希望各位观众在这次哈维事件中不仅仅只是看大佬的倒台，揣测背后的阴谋，而是提升性骚扰、性侵犯受害者范围之广，痛苦之深。不要搞victim blaming那一套，还是那句话，哪怕任一人不着寸缕走在深夜漆黑的小巷也不是你对他施害的理由。,0
谁绑架你了？你结不结婚关别人什么事？除了你父母，还有人会求着你结婚？整天犯被迫害妄想症🤮,1
希望更多的👩性在各种各样的领域占据强势地位……这很难,1
所以metoo还不是依靠女人自己的力量？而是获得👨的认同？感觉这些人有点自娱自乐了,1
但是人说话不可能这么精准的，玩狼人杀太抠字眼是会判断失误的😳。,0
"这应该不会吧，单身生育的都是比较有钱才能做到的，不觉得她们指望养女防老呀。。反正我关注了几个单身生育的博主都不是这样的人。进婚姻生育的绝对打的是这个算盘，不管有钱没钱。。,对的，她们维护的是将来子女对自己的孝道，她们默认自己以后都是要当男👊家的母奴的。",1
最右女的？田园女⭕️是啥？又要什么特权了？你们换个有点文化的人写文案行吗？就这几句被群嘲无数次的车轱辘话还拿出来现眼？//,0
你还不能反驳，反驳就上来一套“国蝻没有共情能力”，“国蝻99%都是犯罪者”😪,1
干嘛要谢我。其实你身边会有很多👦和我一样的想法，其中可能很多也在保护你。这个社会真正有担当的👨孩，是没有时间在网上说一些很庸俗的烂段子的，他们都在很认真的保护自己在意的人,0
层主已经说了不是来吵架的，希望大家都能以理性的眼光看待问题。如果因为这点小事都能引发对立，你们和极端女⭕️又有什么区别😮‍💨。,0
是阿！不激进就觉得你拖了女性后腿……我???但可能这就是一个运动的发展规律吧😂,1
受妈对生理性的女人要是也有你ns的女儿那么宽容就好了，你们才是拜屌癌🤢,1
我想所有女性都应该知道，自己生的孩子自己有冠姓权🤬。,1
如果你支持一些女权的思想，或者大部分思想，就可以自信的称自己为女权主义者，我们可以在这个范围内讨论一些议题。而不是看到一些有争议的东西就自己先不自信了。说平权，温和女权，极端女权是一种退堂鼓的表现，又混淆视听😂。,1
总之他就是觉得女权被冠上“极端”的名号应该感到羞愧呗。第一，极端女权本来就是厌女表述；第二，极端女权即激进女权，主旨是摧毁父权制，不怕激进，就怕不够激进；第三，搞女权的为什么要听一个男的瞎叭叭🤮？,1
哪天平民女性当总理了，常委会👨女比例一样了，就实现了,0
一点小诀窍：学霸图书馆+scihub中文文献和英文文献可以基本全覆盖了，搜专利的话可以用佰腾+soopat👍,0
"所以我们要足够强大要让社会看到👩‍🦰的力量，给那些男权主义的basura狠狠一击,那些男权主义者通过贬低女性抬高自己不过是为了逃避自己是basura的事实世界上很多国家女权运动都不如罢工运动来的有用但是中国人已经麻木了，因为大部分人连生活都无法保障根本没有力量来争取女性权利，而且一旦爆发很快就会被淹没所以就算网爆了这么多案例依旧没有任何改变",1
对对对！而且有的男的不仅磨叽他们直接什么都不干就跑了，最后还能舔着个屌脸加自己名字🙄,1
艺术家让人值得尊敬的是他们在美与艺术上无与伦比的成就，艺术不应该以道德之名指责虚伪，从而否定艺术史。所谓🧒涂鸦也许只是有的人无法欣赏而已，个人见解就不要拿出来做定义了。,0
那要看是办公室恋情还是办公室婚外情🤔,0
有二说二，女性的姓就是自己的姓。👨方的姓就是他自己的姓，就不是他爸的姓？？女方的姓就是她爸的姓？笑死了。按你的说法，要不要👨方的姓把祖宗十八代也翻出来😅，祖上有随母姓的怎么办？这种理由也能被你拿来用来反驳随母姓🤮？,1
别人说我不婚女我就不带生气的，本来婚女不婚女渴婚👩‍🦰就是三个中性词，她们要是发自内心觉得婚姻是好东西，怎么能感受到侮辱呢？,1
这男👨‍🦰的想红吧 没什么名气 靠指控性侵名利双收 只是坑从小看着他长大的人 有点儿迷,1
"以前一直以为周围的人是大学生，大概不会那么emm,结果前几天因为丁香医生有篇推文用了“TA们”这个词，同学群里一堆👨生出来骂“打👊，👊师，女⭕️邪教”之类的，突然就觉得挺无力的😮‍💨",0
有句老话什么嘞，自古嫦娥爱少年。封建的古人都知道女人也爱年轻漂亮的👨人,0
是这样的，直👨rps真的好搞，对就是说云，蹴鞠这种直👨多的搞混邪多爽啊😘😘,1
是啊 这些👩‍🦰当初没权没势 被荒木胁迫拍摄不敢反抗 还饶了荒木一命没有告发 现在她们不怕了 就是要让当初的加害人付出代价 怎么了,0
我👩也不是不爱我，她只是过于一心想获得她丈夫的认可。一心扑在这件事上，对我无暇多顾。也照顾，但是确实心思更多在自己如何获得爱和认可上。,0
跟邪教一样，看过一次被吓跑了，人家爱咋活就咋活吧，人和人的区别，可能大于人和其他生物，不敢苟同，恐怖😨,0
"男权搞卖淫这种色情行业，比👊过分得多,她离婚了",1
应该不是，毕竟「雌雄同体」也更多是一种ideal，一种想象产物吧🤔？,0
以我周围的亲友看去，恋爱史多的人（不是滥情），结婚后反而稳定，恋爱史少的人，甚至跟初恋结婚的，反而离婚的多，是因为恋爱经历多了，所以明白自己适合怎样的配偶，更会处理感情的问题吗？或许什么都需要经验教训吧。当然一家之言不一定对。可是现在人还是对女子有偏见，看不惯女子恋爱多或婚前同居,0
她妈妈她姥姥也是跟爹姓，她改跟妈姓就是跟姥爷一个姓而已，这大傻子还说给小孩特立独姓没关系，这类田园键盘根本不带脑子的，都是些bb不停的复读机😪,1
这大姐脑回路真的还有点………她在另一个评论回复我了，吓的我头都掉了……,1
我还没结婚唉。在校大学生。而且图片里属于嫖娼😒。,0
黑人挣权就是人权，白人争权也是人权，到女人成了女权？不，我们挣的也是人权！,0
确实是人家的自由。就像学生写的论文，冠谁的名字，然后谁当第一作者都是人家的自由。自己写的论文冠导师的名字，学生乐意呀🙂。,0
生存、尊严、自由，哪个不比名利重要，他可以出卖自己的尊严就以为别人就跟他一样了吗，真的是蛆者见蛆🤧,1
终于知道韩剧为什么拍的那么好了，编剧抓住了韩国女性心理。希望平等和尊重，可是现实却是是背道而驰,0
不懂为什么女生已经如此艰难了还要被这种恶言恶语伤害…我们只不过为自己说几句话就要被人骂女权…我们只是想活得自由一点啊…,0
太真实了，我前女友那个渣👩就是那样,1
是的 现在好多孩子都被节奏带跑了 无论德普有多离谱 吸毒之类的 但是他应该不会撒谎家暴 这个👩人要好好感谢温子仁 一部好片子就成功洗白了 但是她演的角色不代表现实中她也是那样的美好正义的,1
国内网络上活跃度最高的其实多数都是基进派女👊（特点是总是提父权），这类思潮在北美80年代特别火，后来没落很重要原因就是被LGBT🌈打的太惨。有个经典问题，生理性别的女性为什么不能在后天选择做男人呢？做了这类选择的女性也变成父权压迫者的一份子了吗？,1
男人本来就比女人辛苦啊，很多女人靠比活着，不是吗😅,1
我和图一投稿的姐妹一个民族，虽然说不能以偏概全叭，但是说真的我感觉我们民族大部分人（尤其是长辈）思想都停留在上个世纪。就算是现在的新时代青年，大多都是女孩子思想更加开放，因为她们都想改变这种局面。和我们一般大的男孩子，一开始即便没用这种重男轻女的男权观念，也会被家里的氛围带跑偏😓。,1
因为他们毕生都致力于维护男权的形象，只要是男性做的就是对的，他们认为女性总是有所企图或者是有污点的。遇到这种，评论骂他反而会给他热度，让他沉底就好了…毕竟是现实生活太可怜，希望找到存在感的可怜人🙏,1
"可能引流介绍人去代孕有提成。那个燕公子我就是她给代孕写文案我觉得不对劲，拉黑的,毛毛本来就是这个性格，我从18年关注她，发现她就是硬刚，从来不服输。就算她有些观点表述激烈，但是蛮合我心意。女⭕️要的是女人的权利。",0
别被这女人当枪使了，是papi酱为了复出拿女权当垫脚石呢，恶心的资本家不分男女🤬,1
没有人对她操心🥹，是她自己要复出竖个靶子让人骂。而且，你真的觉得是讨论了的？,1
亚洲第一个国家日本已经紧随美国之后开始了me too运动，但不知道这项运动在我国这样的制度下，何去何从呢？,0
嗯，不过踩一踩还是有必要的，不然总是会没有自觉的去污染人类世界这种东西😂,0
"你是不是觉得只要带👨这个字的词都得指👨的。。。算了，不跟你说也罢，你这个逻辑就像老婆饼里得有老婆一样。那我问问你按你这逻辑女汉子算👨的还是女的呢？一上来就说没定义，告诉你定义吧你又非要不接受说是自娱自乐，算了，你开心就好吧,如果谁认为直👨癌一定得是👨的，只能说他对这个词有误解,也没人说直👨癌一定是👨的吧,有定义的东西你非要说没有，还能讲什么？退一步讲既然你觉得这是一个连定义的东西都没有，又谈何扣帽子？,那我告诉你直👨癌的定义是指自以为是且漠视女性作用或物化女性的群体，你要反驳吗？,你说的定义是根据什么标准来下的定义呢？就正常人来看，直👨癌这个词显然不是可以不分场合随便乱用的吧,看你不爽也得看是怎么个不爽法，如果说只要看别人不爽就可以说别人是直👨癌，这个道理我是从来没听说过，好像po主讲的也不是这么个道理。至于定义，网络词汇也有他表达的意思，不能强行无视。就好比脸大这个词，虽然不是网络词语，单是要细究的话汉语词典上也没有解释，你不是照样给出了所谓的准确含义",0
真的烦。所以很理解那些讨厌👩朋友闹脾气的👨人，搁谁谁不烦呐。他们闹，其实就一点，“我觉得你不爱我，你哄我才是爱我。”可是我们的心声是：“本来是喜欢你，你闹，就不喜欢了。”这话我都直说了，人家照旧,1
永远该痛恨的是这个👨权的社会结构，而不是女性。,0
好问题，也真的有人在我和我朋友聊天时问我们，👩生应该把这些挂在嘴上吗？,1
啊，一个女的无辜被打，其他女的就满血ob，那tm的你们女权维护的是个鸡巴?女权维护的难道不是👩‍🦰的权益?最基本的人身安全受到威胁都没有人站出来发声还维权什么?智障玩意,1
"女⭕️就不应该存在，存在是因为女性地位低下所以才有的，每天指责我们是田园女⭕️，我们确实不知道在你们的认知里真正的女⭕️是什么概念。种下的恶果自己吃?这句话你应该说给你自己听。,嗯嗯你说的真的很对呢，每个群体都有不同的存在，你多高贵啊，所有的👨人确实不全是其中的一份子，有的在沉默，有的在冷眼旁观，还有的在炫耀，请问你属于哪一类?,我说了，你既然没做过那你就可以出来声援受害者，这么着急撇清关系不如做些有意义的事情。中国虽然没有N号房但是类似操作也有很多，今天还有一个高中生被发现把女同学的自拍p在不相关裸体上，你能说这些事情不存在吗？,那你应该主动站出来去支持，声援受害女性，而不是只说自己不是其中一员急忙撇清关系。",0
那个什么犬没怎么看懂，我还以为瓶子又准备开团呢。结果是偏正常发言，这个话题太敏感😪了，最近还被营销号和某些公司割了一波女权和女拳的韭菜。,1
你说的挺对的，而且如果有一个人姓氏不好听，也可以跟着另一方姓呀🙃。日本还有夫妇同姓，意思是结婚了女性加入👨性的家庭，👨性把自己宝贵的姓氏给予女性。有感情就行了，也没必要这么在意形式,0
然后你就经常发微博说她有抑郁症？事实就是有抑郁症🤔？,0
"这也是木姐搞这个号的目的，她也希望能够一起骂醒尽量多的人，但是大环境还是太可怕了，所有的都在给女性洗脑，所以对很多女性来说要逃离实在很难。,现在脑子清醒也好过一直不清醒。我这么说因为二十岁是很重要的积累期，错过了要付十几倍代价才能换回来。我二十岁时候出国游学了，放在履历里面，后面申请博士还是什么都很有用，扎男人裤裆能有什么呢😅？",1
一开始平权的姐妹还是太善良温和了，对男👊让步抱有期待，没有认清蛋糕就这么大，你不去争去抢永远不会多得到蛋糕。,1
因为对于天朝韩剧受众来讲， 很大一部分土肥丑穷的女屌丝都是用韩剧来做梦的！她们看韩剧就是为了代入女主，然后找一个幻想对象！代表就是这种她们做梦都想遇到的多金帅男人 所以这也是为什么她们不理解贤秀身上的坚持和勇敢！这些人根本没得救的 因为本来就是生活中的loser 也别想说服她们 她们听不懂👂,1
其实我觉得想开点，比如我就告诉自己，搞女权，怎么样都会被男性逮着骂的，就算你是所谓“温和女权”，也会被污名化，既然怎么都会被既得利益者骂，那不如勇敢做自己，我第一个重拳出击🤬,1
还有“大妈”，我始终搞不明白为啥有些人一面支持平权一面又要侮****化这些形容女性的词语。好像她们永远不会长到姨或者大妈的年纪，会永远年轻似的,0
👨人也可以厌👨啊，👴🏻干啥啥不行厌👨第一名！,1
总感觉他的死其实是掩盖更大的真相☹️！,0
累了累了，这些男的天天嚷嚷：有本事不要彩礼啊，我……🤮,1
第一个是一堆混蛋。第二个才令人窒息，明知有出路但不走，为现实找尽理由，她倾诉的目的不是解决问题，而是让你理解她，她有苦衷，她无能为力。毕竟开辟新生活太辛苦，维持原有生活最简单。【明日复明日，明日何其多！ 日日待明日，万事成蹉跎。世人皆被明日累，明日无穷老将至。】知易行难。,1
"我说的是很难拯救又不是说没特例。。但会清醒过来的人并不会觉得骂婚驴是难听的啊。。,没人说完全没用。。但我们骂婚女其实并不是给婚女看的，能明白吗，是给未婚女看的。。已婚的真的很难拯救的。。",1
其实，我觉得哈，以刘强东的文化程度，肯定特别喜欢睡读书的妹儿，特别是英语比母语中文还好的留学生，东东强奸妹儿的时候，妹儿尖叫声都是英语，东东就瞬间达到了人生的巅峰....缺什么就他妈想破坏什么，东东缺的就是文化，没文化真可怕……就喜欢在校园里强奸点读书人🤮！,1
如果他骚扰的是你得女儿或者女友，妻子。你会怎么想。自杀是他自己懦弱。你承受不了结局为什么要犯法呢,0
你老爸操了你屁眼你男友操了你妈你才这么仇男吧🤬,1
可是胡歌那些黑料都是有影像记录，的确对女性不尊重也能洗？,1
又有多少这样的败类百般抵赖苟且偷生并且毫无愧疚之心？！ 真心希望做过坏事的人都能畏罪自杀🤢！！,1
这个问题最后的解决就是，男人的腿肚子可以怀孕🫄，男女双方各人生各人的，互不搭界就欧开了。靠，还一块儿玩不玩了？,1
我同意 极端女权就是搞性别对立 基本理论讲不通就说你是****癌,1
你妈喜欢这样的生活，别的女人可不喜欢哦😘,1
因为马克思是正确的，所以女权主义也是正确的。,0
如果不能了解事实，发表自己的看法，我要这微博有何用？😅,0
一看是gay，“哦，不女权”，至于观点是什么的就不用看了，毕竟“男人不配女权”“gay不是骗婚就是代孕”“已婚女性都是驴没资格女权”“女同性恋就是羡慕男权模仿异性恋”——齐了,1
真好听，不过你说的权利是具体什么，义务又具体是什么？能说得再清楚些吗？我看到的女权基本无一例外都在讲反婚，或者单身生育，知道什么意思吗？就是不跟👨‍🦰的玩啊，所以需要什么义务？你能说清楚些吗,1
"其实我本来想说我是支持女尊👩‍🦰的 后来想想算了 我骨子里还是个我自己过好就行的人,我看对立应该搞彻底一点 最好搞到最后BG灭绝于世 男配男 女配女 实现真正男女平权",1
当女性无缘无故地被施暴者伤害，求助无门的时候，你怎么不站出来讲话？谴责又在哪里？那难道不是对女性的仇恨？,0
反正我觉得，不管👨女/女女/👨👨，就一条标准，对方拒绝了就不要纠缠，她/他说了“不”，那就是不行，你再缠着就是性骚扰，如果对方不想直接伤你而给你发了好人卡，那也该有点自知之明，别再自讨没趣了，因为真的很烦,0
即使搞女⭕️，也要警惕自己的厌女思想。我有的时候照镜子就会不由自主贬低自己，遇到比我好看身材好的好好👩‍🦰也会自卑，女性厌恶自己是厌女里不太容易发现的一种了,0
嘴巴老是挂着👩👊二字的不是蠢（随意跟风彰显自己很in）就是坏（看不惯任何不一样的声音）,1
不要胡说，无席可割，就没共过席。这种拿女权瓶子装男权馊水的，见一次骂一次。,1
"一直不说是因为离婚协议里面规定两人不再公开这件事了，但👩一直以自己是受害者的名义参加各种活动，无疑是违反了协定。（而事实上法庭并没有判决，所以不能这么对外宣称，因为国外家暴是严重罪名）👨方律师表示也有足够证据证明👨方是受害者以及女方伪造，下月就开庭,那是因为上年12月的时候JK罗琳发表声明信任德普并且不换演员，然后太阳报起哄在报纸上指着罗琳聘用家暴者，德普觉得因为自己的事而让朋友承受骂名不好，所以起诉太阳报诽谤。（国外的新闻国新浪娱乐这种公众号报道永远断断续续，不讲前因后果，少看为好，关注几个正经的）",0
我一直在关注这个话题，这话题的踮子从十几万，被删到3万多，我突然明白了，什么人权，什么平权，在我国就是个笑话。在国外这个话题都要炸了，眼看超过新冠了，在我们这只有沉默和沉默？你们消费女性的身体，反而连让我们讨论新闻，保护自己的自由都没有了么🤬？,1
明确认可自己单女的身份后，离婚冷静期关我p事，冠姓权关我p事，姥子现在只想牢牢抓住唯一一代独生女的机会，绝不失权，去一线，追名逐利，一心搞事业,0
深有同感。经历了一些跨文化交际的事情，总是感慨人类想要的东西都是相通的。爱与尊重，相对自由的空间，陪伴与信任。就算形式各有不同，但内核毫无差别。何必相互异化，大家都没什么不一样🙏。,0
借楼，我们应重视：1高等教育和事业。 2属于自己那份财产和不动产继承权。 3养不起或不想生一定别生孩子，想生又养的起可单身生育不用结婚。4生育有死亡风险。5学门外语（如英语）和职业技能。 6不婚并且与异性保持安全距离，不和已有婚恋关系的异性交往。7在生活中和国内外女/👨们交流增强社交能力。,0
说起来伍迪这事都这么多年了 我就不信那些合作过的演员对他的事一点儿都不了解 Metoo一来就急着划清界限吃相真的很难看😔,0
社会本身就是男权社会，只要这个社会是男性主导的，社会维稳的获益永远是男性大于女性。而且，社会要是只依靠道德来约束人，早乱了，不然法律是怎么来的🤬,1
去我微博看，这女人骚照多的是，有些微博根本还发不了，一发就和谐。烂公交演部海王在国内就成了海后女神了真的笑死我🤣,1
Rapper唱MF本来是正常的是。但宋在SMTM里唱的那句妇产科的歌词却是很不妥，甚至被扣上侮辱女性的帽子。这一次他不是提到而是强调了MF为什么我不能说，其实如果只是路人的话带着“这个人好像不太尊重女性”的想法去听都会有些反感吧。所以不是所有Rapper不能说MF而是要看你有没有被扣上侮辱女性的帽子🙏。,0
广大因政治正确被歧视被边缘化被噤声的劳动阶层以及很多真正为那些民主党不着边际只为迎合政治正确制定的政策埋单的被压榨的中产👍。,0
我知道现实生活需要各自体谅，都真心为家庭付出。但是现在的女👊风气真的吓人，朝着新蓄奴主义发展，不讲明平权不行。,1
极端女权或者说田园女权根本不婚的，要单身生育。想占男权便宜的，一般没受过社会毒打，和男人沾边不被扒一层皮就不错了😓。,1
